"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","ITA","Italy","2013","2013",24338.8,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","ITA","Italy","2014","2014",24357.3,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","ITA","Italy","2015","2015",24516.2,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","ITA","Italy","2016","2016",24848.7,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","ITA","Italy","2017","2017",25138.3,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","ITA","Italy","2018","2018",25371.3,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","ITA","Italy","2019","2019",25503.9,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","ITA","Italy","2020","2020",24954.1,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","ITA","Italy","2021","2021",25092.2,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ITA","Italy","2010","2010",1.44,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ITA","Italy","2011","2011",1.42,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ITA","Italy","2012","2012",1.42,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ITA","Italy","2013","2013",1.39,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ITA","Italy","2014","2014",1.38,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ITA","Italy","2015","2015",1.36,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ITA","Italy","2016","2016",1.36,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ITA","Italy","2017","2017",1.34,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ITA","Italy","2018","2018",1.31,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ITA","Italy","2019","2019",1.27,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ITA","Italy","2020","2020",1.24,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ITA","Italy","2021","2021",1.25,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ITA","Italy","2010","2010",6990,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ITA","Italy","2011","2011",7028.1,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ITA","Italy","2012","2012",7129.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ITA","Italy","2013","2013",7258.5,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ITA","Italy","2014","2014",7444.9,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ITA","Italy","2015","2015",7542,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ITA","Italy","2016","2016",7606.3,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ITA","Italy","2017","2017",7679.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ITA","Italy","2018","2018",7728.5,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ITA","Italy","2019","2019",7738.1,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ITA","Italy","2020","2020",7814.6,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ITA","Italy","2021","2021",7848.4,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ITA","Italy","2022","2022",7888.2,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ITA","Italy","2010","2010",2245,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ITA","Italy","2011","2011",2323.2,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ITA","Italy","2012","2012",2386.8,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ITA","Italy","2013","2013",2442,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ITA","Italy","2014","2014",2509.5,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ITA","Italy","2015","2015",2562,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ITA","Italy","2016","2016",2593.1,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ITA","Italy","2017","2017",2633.8,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ITA","Italy","2018","2018",2665.9,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ITA","Italy","2019","2019",2705.2,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ITA","Italy","2020","2020",2764.5,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ITA","Italy","2021","2021",2788.8,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ITA","Italy","2022","2022",2794.5,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2010","2010",5093.8,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2011","2011",5143.2,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2012","2012",5241,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2013","2013",5381.3,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2014","2014",5570.1,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2015","2015",5677,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2016","2016",5763.5,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2017","2017",5848.9,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2018","2018",5915.8,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2019","2019",5955.1,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2020","2020",6044.5,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2021","2021",6093.1,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2022","2022",6163.2,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2010","2010",1165.9,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2011","2011",1222.5,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2012","2012",1269.4,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2013","2013",1314.9,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2014","2014",1367.9,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2015","2015",1415.4,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2016","2016",1455.9,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2017","2017",1498.9,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2018","2018",1541.1,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2019","2019",1591.1,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2020","2020",1655.2,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2021","2021",1690,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","ITA","Italy","2022","2022",1711,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","ITA","Italy","2010","2010",561.9,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","ITA","Italy","2011","2011",546.6,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","ITA","Italy","2012","2012",534.2,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","ITA","Italy","2013","2013",514.3,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","ITA","Italy","2014","2014",502.6,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","ITA","Italy","2015","2015",485.8,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","ITA","Italy","2016","2016",473.4,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","ITA","Italy","2017","2017",458.2,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","ITA","Italy","2018","2018",439.7,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","ITA","Italy","2019","2019",420.1,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","ITA","Italy","2020","2020",404.9,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","ITA","Italy","2021","2021",400.2,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ITA","Italy","2010","2010",106.7,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ITA","Italy","2011","2011",106.7,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ITA","Italy","2012","2012",106.7,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ITA","Italy","2013","2013",106.4,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ITA","Italy","2014","2014",106.1,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ITA","Italy","2015","2015",106,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ITA","Italy","2016","2016",105.9,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ITA","Italy","2017","2017",105.7,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ITA","Italy","2018","2018",105.4,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ITA","Italy","2019","2019",105.3,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ITA","Italy","2020","2020",105.3,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ITA","Italy","2021","2021",105,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ITA","Italy","2022","2022",104.8,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ITA","Italy","2010","2010",93.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ITA","Italy","2011","2011",93.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ITA","Italy","2012","2012",93.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ITA","Italy","2013","2013",94,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ITA","Italy","2014","2014",94.2,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ITA","Italy","2015","2015",94.3,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ITA","Italy","2016","2016",94.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ITA","Italy","2017","2017",94.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ITA","Italy","2018","2018",94.8,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ITA","Italy","2019","2019",94.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ITA","Italy","2020","2020",95,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ITA","Italy","2021","2021",95.2,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ITA","Italy","2022","2022",95.4,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","ITA","Italy","2010","2010",9.5,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","ITA","Italy","2011","2011",9.2,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","ITA","Italy","2012","2012",9,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","ITA","Italy","2013","2013",8.5,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","ITA","Italy","2014","2014",8.3,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","ITA","Italy","2015","2015",8,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","ITA","Italy","2016","2016",7.8,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","ITA","Italy","2017","2017",7.6,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","ITA","Italy","2018","2018",7.3,,
